gameDuration,victory,FirstBlood,Dragon,Baron,Tower,Inhibitor
1629,0,0,0,0,1,0
1689,1,0,1,1,6,1
2059,0,0,3,0,4,0
1902,1,1,2,1,10,2
1833,1,0,3,1,11,3
2440,1,0,1,2,11,3
1904,0,1,1,0,5,0
2112,0,0,1,0,4,0
2512,1,1,1,2,9,1
2014,1,0,4,0,11,4
1291,0,1,0,0,1,0
1877,1,1,1,1,11,3
2066,0,0,0,0,3,0
1672,1,1,0,0,9,2
1364,1,1,2,1,11,2
3405,0,0,5,3,10,6
2082,1,1,3,2,9,3
1936,1,0,0,1,8,2
2469,1,1,0,1,5,1
2266,1,0,3,0,10,1
3203,0,1,4,2,9,5
3031,0,1,3,1,7,1
1759,1,1,3,0,11,3
1601,0,1,0,0,1,0
1260,0,0,0,0,0,0
1123,0,0,0,0,1,0
2365,1,0,1,1,11,2
1826,0,0,2,0,1,0
1752,0,0,1,0,1,0
2480,0,1,2,0,8,1
2181,1,0,2,1,10,4
2416,1,1,1,2,7,1
1222,1,1,2,0,8,1
2091,0,1,1,1,6,1
1873,0,0,1,0,1,0
2350,1,0,1,1,11,4
1927,0,0,0,0,1,0
2388,0,0,1,0,3,0
1968,0,0,0,1,1,0
1931,0,1,0,0,4,0
1427,1,0,2,0,11,3
1768,1,1,3,0,10,1
2105,1,1,2,1,7,1
2451,1,0,3,0,9,2
1862,0,0,0,0,3,0
1421,1,0,1,0,11,4
2803,1,1,3,1,11,3
1760,0,1,1,0,3,0
2521,1,0,4,1,11,4
1817,0,1,0,0,1,0
1567,1,0,2,0,9,2
2784,1,1,4,2,8,1
1935,1,1,1,0,8,1
2261,0,1,2,0,2,0
2473,0,0,1,1,4,0
2958,0,1,3,0,5,2
2354,1,0,1,1,8,2
2315,1,1,3,0,9,2
1280,1,1,1,0,10,2
942,0,1,0,0,0,0
1874,1,0,3,2,11,3
2081,0,0,1,0,3,0
1240,0,0,0,0,1,0
2795,0,1,0,0,5,0
2348,0,0,2,0,5,1
2288,1,1,3,1,10,1
1912,0,1,1,1,3,0
1067,0,0,0,0,0,0
1533,1,1,2,0,10,2
2123,0,0,3,1,7,1
743,1,1,0,0,9,2
1817,0,1,0,0,2,0
2042,1,0,3,0,9,1
1941,0,0,2,0,3,0
1944,1,0,3,0,10,2
2993,0,0,2,1,10,2
2457,1,0,3,0,9,1
2025,1,1,2,1,9,1
1366,0,0,0,0,1,0
2038,0,1,2,1,2,0
1894,0,1,2,0,2,0
2784,0,0,0,0,8,2
2058,1,0,2,2,11,5
2631,1,1,1,1,10,1
1509,0,0,0,0,2,0
1942,1,1,2,1,11,3
2204,1,1,1,0,9,2
2059,1,0,4,1,11,3
2042,0,1,0,0,3,0
2228,0,1,2,0,3,0
1452,1,1,3,1,11,2
1070,1,1,0,0,9,2
2516,1,1,3,1,9,1
1455,0,1,0,0,0,0
2082,1,0,0,1,9,1
2516,0,1,1,0,5,1
1878,0,0,1,1,3,0
1399,0,1,1,0,5,0
2216,0,1,1,0,5,0
1491,0,0,0,0,1,0
1305,1,1,3,0,11,3
1379,1,0,2,0,9,1
1872,0,0,0,1,0,0
2922,0,0,2,1,5,0
1670,0,1,1,0,3,0
2835,1,1,2,1,10,2
1910,0,0,0,0,2,0
2343,0,1,1,0,4,0
1826,1,0,2,0,8,1
2421,1,1,2,0,9,2
2017,0,1,0,0,3,0
2782,1,1,1,0,7,1
2400,1,1,2,2,8,2
919,1,1,1,0,8,1
1481,0,1,2,0,1,0
1843,0,0,0,1,1,0
2037,1,1,3,1,11,5
2275,1,0,1,1,11,3
3037,1,0,1,1,9,3
1348,0,0,0,0,4,0
1375,0,0,0,0,1,0
1868,0,0,0,0,4,0
1574,0,0,0,0,2,0
1682,1,1,3,0,11,4
1275,0,0,1,0,1,0
1518,0,0,1,0,2,0
1647,1,1,3,1,11,3
1251,1,1,2,0,11,3
2004,0,1,1,0,2,0
1336,0,0,1,0,2,0
2271,0,1,3,1,8,2
1947,1,1,3,2,11,3
1278,0,0,0,0,0,0
1201,0,0,1,0,1,0
1379,1,1,1,0,9,3
1849,0,1,0,0,2,0
1850,1,0,2,1,11,3
1483,1,0,2,0,11,3
2632,1,0,2,0,2,0
1391,0,0,0,0,1,0
1670,0,0,0,0,1,0
1910,1,1,1,1,10,2
2110,0,1,0,0,1,0
2451,0,0,1,0,5,0
1844,1,1,3,0,10,3
1516,1,1,1,0,7,1
1736,1,1,2,1,9,1
2950,0,0,0,0,7,2
1940,1,1,2,1,11,4
2267,1,0,3,1,9,1
2504,1,0,2,1,8,2
1935,1,0,2,1,10,3
1475,0,0,0,0,1,0
3385,0,0,1,0,7,1
1368,1,0,1,1,10,2
1782,0,1,0,0,2,0
2355,1,0,1,1,10,2
2258,0,0,4,0,8,1
1630,1,1,2,0,11,3
2339,1,0,2,2,9,2
2397,0,0,3,2,6,0
1656,0,0,1,0,1,0
2299,1,1,3,2,11,3
1559,1,1,1,0,10,2
1959,0,0,2,0,1,0
2397,1,0,4,2,9,2
1507,1,0,2,0,10,2
1726,0,0,1,0,0,0
1212,1,1,2,0,11,3
1950,1,1,3,1,11,3
1904,1,0,1,1,10,2
2088,1,0,2,1,10,3
2736,0,0,3,0,6,0
2540,1,1,3,1,11,4
2013,1,0,1,1,8,1
2253,1,0,3,1,11,2
2344,1,1,2,2,9,2
2611,1,0,2,0,8,2
1582,1,0,1,0,8,1
1574,1,1,2,0,8,1
2294,0,0,0,0,1,0
2749,0,1,3,0,6,1
2518,1,1,3,1,11,4
2630,1,0,3,1,10,2
2445,1,0,2,1,11,4
1896,1,1,2,0,10,2
2649,1,0,3,1,10,2
1546,0,0,0,0,0,0
1757,0,1,2,0,4,0
2041,0,0,1,1,6,1
1668,0,1,0,0,1,0
2505,1,1,4,0,9,2
2357,1,0,2,1,11,4
2048,1,1,3,2,9,1
2368,0,0,0,0,2,0
1727,1,1,2,1,11,3
1453,1,1,1,1,11,3
2381,0,1,1,0,1,0
2260,1,1,1,0,9,2
1769,0,0,0,0,1,0
2509,0,0,1,0,4,0
1992,1,0,2,1,10,3
1980,0,1,1,0,4,0
1314,0,0,0,0,2,0
2005,1,1,3,2,7,1
2145,1,1,1,1,9,1
1426,0,0,0,0,0,0
1996,0,1,2,0,5,0
1768,1,0,2,0,10,3
1878,0,0,2,0,4,0
1590,1,1,1,0,8,2
1909,0,1,1,0,3,0
1509,1,1,2,1,9,2
2478,1,1,1,0,7,1
1307,1,0,2,0,10,2
2177,1,1,2,1,9,1
2390,1,1,4,1,8,1
2501,0,0,0,1,4,0
1914,1,0,3,1,9,2
1597,0,0,0,0,0,0
1850,1,1,2,0,6,1
2761,0,0,1,0,4,0
2451,1,1,4,1,11,2
2207,0,0,4,0,6,1
1249,1,1,1,0,11,3
2225,1,1,1,1,8,1
1591,1,0,2,0,10,2
2101,0,1,1,0,3,0
2180,0,0,0,0,2,0
2046,0,1,3,0,2,0
2272,1,1,2,2,6,1
2155,1,1,2,1,9,2
1361,1,0,0,0,10,2
1732,0,1,0,0,0,0
1624,0,0,1,0,2,0
2363,0,0,2,0,8,1
2220,0,1,2,1,6,1
1854,0,1,0,0,4,0
2174,1,0,2,1,7,1
2153,1,1,1,1,10,2
2098,1,0,2,1,7,1
2141,0,0,3,0,5,0
1694,0,1,0,0,0,0
2071,1,0,4,2,11,3
1192,0,0,1,0,0,0
1415,0,0,0,0,0,0
2090,0,0,1,0,6,0
2106,0,0,0,0,4,0
1437,0,0,0,0,0,0
2038,0,1,1,0,4,0
1202,0,1,1,0,1,0
2430,1,0,4,1,11,4
1991,0,0,1,0,1,0
978,0,0,0,0,0,0
1509,1,0,0,0,9,2
1852,1,0,0,1,6,1
2181,1,0,2,0,8,1
1993,0,1,3,0,3,0
1251,0,1,0,0,0,0
1438,0,0,1,0,0,0
1868,1,1,3,1,9,1
2131,0,0,0,0,6,1
1727,1,1,1,0,8,2
2045,0,1,1,0,5,0
1987,1,1,1,1,7,1
1590,0,0,1,0,1,0
1516,1,1,1,0,8,1
1924,1,0,3,1,10,2
1537,0,0,0,0,0,0
2292,1,1,0,2,10,2
2624,1,1,4,2,11,5
2697,1,1,4,2,9,2
1836,1,1,3,1,9,1
1419,1,1,2,1,10,2
2774,1,1,1,2,10,4
1934,1,0,3,1,11,4
2560,1,0,3,1,10,3
1664,1,1,2,1,8,1
1786,0,0,0,0,5,0
1554,1,1,2,1,10,2
1466,0,0,0,0,1,0
1907,1,1,2,1,9,2
1820,0,1,0,1,0,0
1822,0,0,0,0,2,0
1992,1,1,3,0,9,1
3132,1,0,3,2,7,1
1996,0,1,3,1,5,0
1991,0,1,1,0,2,0
2668,0,0,0,1,4,0
890,1,1,0,0,8,1
1686,0,0,2,0,1,0
1593,0,1,2,0,1,0
2029,0,0,0,0,2,0
1696,1,1,3,1,10,2
2240,0,1,0,0,3,0
1712,1,1,2,0,6,1
1458,0,1,0,0,1,0
1895,1,0,1,1,10,2
1687,1,0,0,0,10,2
2239,1,0,3,2,11,4
2262,0,1,2,0,5,0
1723,1,0,1,1,7,1
2714,0,0,3,1,6,1
1692,1,0,1,1,10,2
2509,0,1,1,1,6,0
1668,1,1,1,0,8,2
1906,1,1,3,0,11,2
2421,1,0,2,1,8,1
2172,0,0,2,0,3,0
1850,0,1,1,0,4,0
2184,1,0,1,1,8,2
1945,0,0,0,0,4,0
1899,0,0,1,0,6,0
2697,0,1,0,2,8,2
1464,1,0,2,0,8,1
1617,1,1,2,1,11,4
2051,1,0,2,1,7,2
1784,1,0,3,0,8,1
2393,1,1,3,2,10,3
2258,1,1,2,2,10,2
1652,1,1,1,1,10,2
1867,1,1,3,0,10,2
1240,0,0,0,0,3,0
1838,1,0,3,1,9,2
2354,1,1,3,2,9,2
1121,1,0,1,0,7,1
2176,1,1,4,1,10,4
1693,1,1,2,1,11,5
1689,0,0,0,0,0,0
2401,1,1,4,2,8,2
2108,0,1,3,2,5,1
1755,0,1,0,0,4,0
2292,1,1,2,1,10,3
1311,0,1,0,0,1,0
2483,1,0,2,2,9,3
1804,1,1,3,1,11,3
1627,0,0,0,0,1,0
1436,0,1,1,0,0,0
2384,0,0,0,0,3,0
1542,0,0,1,0,1,0
1872,0,0,0,0,0,0
1573,0,1,1,0,1,0
2318,0,0,0,0,2,0
1282,1,0,1,0,11,3
2021,1,1,1,1,9,2
2739,1,1,2,2,9,2
1441,1,1,2,1,11,3
1863,1,0,3,1,11,3
2010,0,1,2,0,6,1
2478,1,0,1,1,8,1
2443,1,0,2,2,9,2
1764,1,0,3,1,8,1
2357,0,0,1,1,1,0
2141,0,0,1,0,4,0
1443,1,1,0,0,10,3
2087,1,1,1,1,10,2
1612,1,1,3,1,9,1
1450,0,0,0,0,1,0
1341,1,1,2,0,6,1
1223,1,1,1,0,10,3
1574,1,1,1,0,9,2
1287,1,1,1,0,5,1
1817,1,1,2,2,11,4
1900,1,0,3,1,11,3
1745,0,1,0,0,3,0
2040,0,0,0,0,2,0
2994,0,1,2,0,6,0
2058,0,0,1,1,4,0
1983,0,0,1,0,3,0
1260,1,1,2,0,6,1
1753,0,0,0,0,5,0
1900,0,1,2,0,4,0
1578,0,0,2,0,0,0
1560,0,1,0,0,1,0
2052,0,0,3,1,5,0
3620,0,0,0,1,6,2
2211,0,0,0,1,3,0
1191,0,1,0,0,1,0
3184,0,1,2,2,6,2
2063,0,1,0,0,3,0
1703,0,0,0,0,1,0
2249,0,1,2,0,4,1
1861,0,1,0,0,2,0
2171,0,1,2,0,8,1
1550,0,0,0,0,4,0
2390,0,1,1,0,3,0
1820,0,0,0,0,3,0
1791,1,0,3,2,11,3
2459,0,1,1,0,4,0
1632,0,1,0,0,0,0
1342,1,0,1,0,11,2
1381,1,0,1,1,8,1
2159,1,1,2,0,11,2
1767,0,1,0,0,1,0
2258,0,1,2,0,3,0
2300,1,0,1,0,7,1
1870,1,0,2,0,11,4
1670,1,1,1,1,9,1
1773,1,0,2,1,9,2
1474,1,1,0,1,11,3
1422,0,0,0,0,0,0
1928,1,1,3,1,9,2
2424,1,1,5,1,11,5
1794,0,0,1,0,3,0
1757,0,1,1,0,3,0
2087,1,1,1,1,7,1
1161,0,0,1,0,0,0
1655,0,0,1,0,0,0
2240,0,1,0,0,5,1
2012,1,0,1,1,7,1
1518,1,1,1,0,8,1
1462,1,0,2,0,9,1
1682,1,0,3,1,11,3
2294,0,1,0,0,2,0
2547,0,0,0,0,5,1
1620,1,0,3,1,9,1
2339,0,1,2,0,4,0
2418,1,1,4,1,10,3
2716,1,1,1,1,7,1
1370,0,1,1,0,3,0
2850,0,1,0,1,8,2
1876,0,0,0,0,1,0
2150,1,1,3,1,10,2
2004,1,1,2,0,8,1
1684,1,0,2,1,8,1
2806,0,1,3,1,4,0
1685,0,0,1,0,2,0
2196,1,1,3,1,10,2
2407,1,0,2,2,11,5
1586,0,0,0,0,0,0
1264,0,1,0,0,0,0
1995,0,1,2,0,4,0
1880,0,0,0,0,3,0
1831,0,1,2,1,4,0
1725,0,1,0,0,1,0
2119,0,1,0,0,3,0
1722,1,1,2,1,11,3
2335,0,1,4,0,5,0
1865,0,1,0,0,2,0
1480,0,1,0,0,0,0
2340,0,1,0,0,5,0
1578,1,1,1,0,10,2
1851,1,0,3,2,11,3
2347,1,0,3,1,11,3
1522,0,0,0,0,1,0
1610,1,0,1,1,8,1
2268,0,0,1,1,3,0
1838,1,1,3,1,11,4
2229,0,0,1,0,4,0
1478,1,0,3,1,9,1
1700,0,0,1,0,2,0
1482,1,0,1,1,7,1
1998,0,1,0,0,1,0
1882,0,1,1,0,0,0
2774,0,1,0,0,5,0
1812,1,1,3,1,9,3
2140,0,0,1,0,2,0
1420,0,0,0,0,0,0
1929,0,1,1,0,5,0
1484,0,1,1,0,0,0
2304,0,1,1,1,4,0
1517,0,0,1,0,1,0
1427,0,0,0,0,1,0
1807,0,0,1,0,2,0
2212,1,0,0,0,11,1
1662,0,0,2,0,2,0
1582,0,1,0,0,0,0
1698,0,1,1,0,3,0
2914,0,0,0,0,6,0
1844,1,0,2,0,10,2
2262,1,1,2,1,7,1
2333,1,0,2,2,8,1
1713,0,1,2,0,4,0
2451,1,1,5,2,11,3
3933,0,1,1,2,9,1
1858,0,1,0,0,1,0
2234,1,1,3,1,8,2
1200,1,0,1,0,11,3
1871,1,1,2,0,11,2
2644,1,1,2,0,7,2
2144,1,1,4,1,9,2
1406,0,0,0,0,0,0
1911,0,1,1,0,1,0
1867,0,1,0,0,0,0
1308,1,0,1,0,9,2
1473,1,1,2,0,10,2
1916,1,0,3,0,8,2
1764,0,0,0,0,2,0
2346,1,0,2,1,11,3
1193,1,1,0,0,10,2
2443,0,0,0,1,4,0
2450,0,0,1,1,3,0
1751,1,0,2,1,9,2
2098,0,1,1,0,6,0
2226,0,0,0,0,1,0
1531,1,0,2,0,9,2
1275,1,1,0,0,10,2
2242,0,1,2,1,7,1
2191,1,0,2,1,11,3
2024,1,1,3,0,8,1
1898,1,0,2,1,9,1
1910,0,1,0,0,1,0
1918,1,0,2,1,10,3
2224,0,0,0,0,4,0
1635,0,1,1,0,2,0
2229,1,1,4,0,10,2
1407,1,0,2,0,11,3
2469,0,1,1,0,4,0
2279,0,0,1,0,4,0
2164,0,0,0,0,3,0
1945,1,0,3,1,9,1
1493,0,1,0,0,2,0
2150,1,1,2,1,6,1
1270,0,0,0,0,0,0
2033,1,0,0,2,7,1
1507,1,1,1,0,8,1
1890,1,1,2,0,10,1
1921,1,1,2,0,7,1
1535,0,0,0,0,0,0
1912,0,1,2,0,5,1
2276,1,1,0,1,9,1
1424,0,0,0,0,0,0
1208,1,1,1,0,11,3
1896,1,1,3,0,11,4
2088,0,1,1,1,6,0
1790,0,0,1,0,2,0
2600,1,1,5,1,8,1
1895,1,0,0,0,9,2
1603,1,0,2,0,11,2
1955,1,1,1,1,9,1
2536,0,0,2,2,2,0
1961,1,0,2,1,9,1
1871,1,0,4,1,11,3
2264,1,0,1,2,8,2
2199,0,1,1,0,4,0
1989,0,1,0,0,1,0
2294,0,0,4,0,7,1
2579,0,1,2,0,8,1
1644,0,1,0,0,1,0
2213,0,1,1,0,5,0
1482,1,1,2,0,8,2
1726,0,0,2,0,3,0
2289,0,0,3,1,7,1
2181,0,1,1,0,4,0
1649,1,0,3,0,9,2
2379,0,1,2,1,7,0
2391,1,1,2,2,8,1
1739,0,0,0,0,3,0
1767,1,0,2,1,7,1
1787,0,0,1,0,3,0
1660,0,0,0,0,3,0
1901,0,0,1,0,4,0
1892,0,0,2,0,1,0
1432,0,1,1,0,3,0
2448,1,0,3,1,11,4
2091,0,1,1,0,2,0
1800,1,0,2,1,10,2
1293,0,0,0,0,1,0
1717,0,1,0,0,0,0
1564,0,0,0,0,0,0
1945,1,0,3,0,6,1
2061,1,1,2,1,10,3
2524,0,1,3,1,7,1
1231,0,0,0,0,1,0
1637,1,1,2,0,10,1
2441,1,0,2,1,10,4
1400,1,1,1,1,11,4
1893,1,0,1,1,10,2
2327,1,1,1,1,8,1
1539,1,1,1,1,10,2
1575,0,1,0,0,3,0
1636,0,0,0,0,0,0
1811,0,1,1,0,3,0
2126,0,1,1,1,2,0
1696,0,0,2,0,2,0
1675,0,1,1,0,2,0
1787,1,1,2,2,11,3
2181,0,0,0,0,5,0
1539,1,1,3,0,10,2
1987,0,0,0,0,2,0
2610,1,0,2,1,8,1
2101,1,1,3,0,10,2
1543,1,1,3,1,9,1
1605,1,0,1,0,8,1
1550,1,0,1,1,7,1
1558,0,1,0,0,1,0
1743,1,0,2,1,11,3
1644,0,1,2,0,2,0
2007,1,1,0,0,11,3
2172,0,0,1,0,5,0
1568,0,0,1,0,3,0
1457,1,1,2,0,6,1
1412,0,0,1,0,0,0
1482,0,0,2,0,3,0
2110,1,1,2,1,9,1
1093,1,1,2,0,9,1
1445,1,0,2,1,10,2
1893,0,0,0,0,2,0
1134,1,1,1,0,10,2
1377,0,1,0,0,1,0
1806,1,0,2,1,9,2
1225,1,0,2,0,7,1
1851,0,1,0,0,2,0
1337,1,1,1,0,10,2
1380,1,1,1,0,8,1
1720,0,0,0,0,3,0
2472,1,1,2,0,10,2
2017,0,0,3,0,6,1
2211,1,0,4,2,8,1
2122,0,1,1,1,4,0
2240,1,0,1,1,10,2
1483,0,0,0,0,0,0
1948,1,1,2,1,9,2
1434,1,1,2,0,11,2
1848,0,0,2,0,2,0
2073,1,1,3,0,8,1
1133,0,0,0,0,0,0
2485,1,0,1,1,8,1
1417,0,1,0,0,0,0
2461,1,0,3,1,11,3
1426,0,1,0,0,0,0
2025,1,1,0,1,10,1
1543,0,0,0,0,0,0
1254,1,0,1,0,6,1
1449,1,0,2,0,9,2
2122,0,1,2,0,3,0
1323,0,1,0,0,1,0
2695,1,1,5,2,11,7
1679,1,1,2,0,7,1
1631,1,0,2,0,7,1
1995,1,0,1,2,9,2
1511,0,1,0,0,1,0
1719,0,1,0,0,1,0
1907,0,0,0,0,3,0
2469,1,0,2,1,11,3
1742,1,1,2,0,9,1
1743,0,1,1,0,1,0
1891,1,1,3,0,10,2
1794,1,0,2,0,9,1
2114,1,1,3,2,9,2
2160,1,0,2,1,10,1
1996,1,0,1,1,10,2
2266,0,0,1,0,5,1
1699,1,1,2,0,11,3
2502,1,0,2,2,8,1
1837,1,1,2,1,9,2
1545,0,0,1,0,1,0
2177,0,1,2,1,7,0
1445,0,0,0,0,2,0
2708,1,1,4,1,10,2
2012,1,1,3,0,11,2
2062,0,0,1,0,3,0
2109,0,0,2,0,3,0
1624,0,0,0,0,0,0
2025,0,1,3,0,3,0
1967,1,0,0,2,9,1
1961,1,1,2,1,11,3
1812,1,1,1,0,8,1
1661,1,1,1,0,9,2
2469,1,1,3,1,11,4
2662,1,1,2,2,10,3
2066,0,0,1,0,3,0
2465,0,0,1,1,4,0
1889,1,1,2,1,11,2
1228,0,1,0,0,1,0
2503,0,0,0,0,2,0
1529,1,1,2,1,7,1
1482,1,1,1,1,10,3
2353,1,0,4,1,11,4
1106,0,0,0,0,1,0
1485,1,0,0,1,7,1
2132,0,1,2,0,3,0
2746,1,0,5,1,10,2
1747,0,1,0,0,1,0
1631,0,0,1,0,3,0
2885,1,1,1,1,10,1
2087,0,0,2,0,5,0
2347,0,1,1,0,4,0
2301,0,1,2,1,5,0
2345,1,1,3,0,10,2
2388,0,0,2,0,7,1
2229,1,0,2,0,9,2
1695,0,1,0,0,2,0
1532,1,0,1,0,10,2
1488,0,1,0,0,0,0
1906,1,1,1,1,11,3
1719,1,1,1,0,10,2
1707,1,0,3,0,10,2
2019,1,0,1,2,8,2
2003,0,1,1,0,3,0
2668,0,1,3,1,9,2
1694,1,0,1,0,9,2
2261,1,0,2,1,9,3
1473,0,0,0,0,1,0
2426,0,0,1,1,3,0
2544,1,1,1,1,9,2
1594,1,0,2,1,8,1
2294,1,1,3,0,9,1
1130,1,1,2,0,11,3
2047,0,0,0,0,5,2
1753,0,1,0,0,1,0
2284,0,0,2,0,4,0
2253,1,0,2,0,10,2
1558,1,1,1,0,7,1
2162,1,0,4,2,11,3
1287,0,0,0,0,0,0
2590,1,1,5,2,9,2
1747,1,0,4,1,8,2
2871,1,1,2,1,8,1
2397,1,0,3,2,8,1
2481,1,0,2,2,11,4
2243,1,1,3,2,10,3
1984,1,1,2,1,9,1
1987,1,0,2,1,11,4
2102,0,1,3,0,3,0
1421,1,1,2,1,9,1
1353,0,0,0,0,1,0
3005,0,1,4,2,11,10
1693,1,0,1,0,11,3
1926,0,0,0,1,2,0
1670,0,0,0,0,0,0
2060,1,0,2,1,11,3
1778,1,1,3,0,9,1
1511,1,1,2,1,10,1
1517,1,1,2,0,8,1
2029,0,0,2,0,4,0
1851,1,1,4,1,10,2
1457,0,1,0,0,0,0
1563,1,1,0,1,9,2
1993,1,1,3,1,11,3
2783,0,1,0,0,3,0
1989,1,1,2,1,8,1
1506,0,0,0,0,1,0
1957,0,1,1,0,4,0
2273,1,0,1,1,5,1
1990,1,0,4,2,10,2
2410,1,0,3,0,7,2
1829,1,1,4,2,9,2
1419,0,0,1,0,2,0
1514,0,0,0,0,1,0
2652,1,0,1,2,10,1
2265,0,0,2,1,6,0
1559,0,1,1,0,1,0
1438,0,0,0,0,0,0
1263,0,0,0,0,0,0
1335,1,0,1,0,8,1
2332,0,1,0,0,6,0
2060,0,1,0,0,2,0
2539,0,0,0,0,1,0
1724,1,1,3,1,11,4
1310,0,0,0,0,1,0
2314,1,1,2,2,10,1
3163,1,0,3,0,11,4
1818,0,0,0,1,6,0
1691,0,0,1,0,0,0
1970,1,0,2,2,7,1
1360,0,1,0,0,0,0
2981,1,0,5,1,8,1
1541,1,0,2,0,10,2
1660,0,1,0,0,1,0
1907,1,0,4,1,11,4
1655,1,0,2,0,10,2
2763,1,0,3,2,10,3
1461,1,1,2,1,7,1
2322,1,1,3,2,11,4
1577,1,1,1,0,9,1
2384,1,1,3,1,10,4
2028,0,0,1,0,5,0
613,1,1,0,0,7,1
3074,1,0,0,1,8,1
1811,1,1,3,0,10,2
2865,1,0,2,2,7,1
2250,1,1,2,0,11,3
2112,1,1,2,0,9,1
2408,1,1,2,1,11,4
2105,1,0,1,1,8,1
1748,0,0,1,0,2,0
1279,1,1,1,0,7,1
1904,1,1,1,1,9,2
2056,1,0,1,1,8,1
1905,1,0,0,1,7,1
2101,0,1,0,0,2,0
1826,0,0,0,0,2,0
1835,0,0,0,0,3,0
1935,1,0,3,2,10,2
1905,1,0,2,0,7,1
2021,1,1,4,1,11,3
1911,1,1,3,1,6,1
2175,1,0,2,0,8,1
1711,0,0,0,0,1,0
1840,1,1,2,1,10,2
2092,1,1,3,1,10,1
2442,0,0,1,2,6,0
2145,0,0,2,1,2,0
2210,1,1,2,2,8,1
2209,0,1,1,0,7,0
1807,0,1,0,0,0,0
1566,0,0,1,0,0,0
1638,1,1,1,0,10,2
2001,0,1,1,0,4,0
1813,1,1,1,1,9,2
2379,0,0,3,0,3,0
1837,1,1,3,1,6,1
1871,1,1,3,1,11,4
1903,0,0,1,1,3,0
1700,1,1,1,0,7,2
2219,1,0,3,0,11,2
1579,1,0,2,1,11,3
2381,1,0,5,1,10,1
1697,0,1,0,0,2,0
1911,0,0,1,0,7,0
2628,0,0,2,0,5,0
2436,1,1,1,2,10,3
1925,0,1,1,0,4,0
1850,1,1,2,1,11,3
1252,1,1,0,0,7,1
2091,1,1,4,1,11,4
2078,1,0,3,1,10,2
1932,1,0,0,0,11,3
2296,0,1,2,1,5,0
1622,1,1,2,1,8,2
978,1,1,0,0,9,2
2105,1,1,0,1,7,1
1821,1,1,1,0,10,2
1844,0,0,0,0,3,0
1564,0,1,0,0,3,0
2046,1,1,1,1,9,2
1686,1,1,2,1,10,1
1981,0,0,1,0,4,0
1488,0,1,0,0,0,0
1123,0,0,0,0,0,0
2106,1,1,3,1,10,3
1308,1,0,2,0,6,1
2169,0,1,0,0,1,0
2632,1,1,3,1,10,3
1265,1,0,2,0,7,1
1993,1,1,2,1,10,2
1906,0,0,1,0,5,0
1378,0,0,0,0,0,0
1934,1,1,2,0,10,3
2514,0,0,1,0,4,0
1592,0,1,1,0,0,0
1827,1,0,1,1,9,2
2321,0,0,1,1,2,0
2010,0,1,1,0,3,0
1907,1,1,2,1,10,2
1592,0,0,0,0,0,0
1851,0,1,0,0,2,0
2204,0,1,2,0,2,0
1305,0,0,0,0,0,0
2408,0,0,0,0,1,0
1584,0,0,1,0,1,0
1965,1,1,2,0,11,2
1531,0,0,0,0,0,0
2150,1,1,2,0,8,1
2406,1,0,2,1,10,4
1952,0,0,3,0,5,0
2120,0,0,1,0,3,0
1502,0,0,1,0,2,0
2681,1,0,4,2,11,5
1895,1,1,3,2,11,3
1735,0,0,0,0,1,0
2458,1,0,3,0,11,5
1926,1,0,3,1,11,3
1858,1,1,1,0,7,3
2147,0,0,0,0,1,0
2028,1,1,2,1,9,2
1629,1,0,1,1,11,3
2827,0,0,2,0,8,1
1684,0,0,2,0,0,0
1446,1,1,3,0,9,3
2690,0,0,2,1,6,0
1299,1,1,1,0,5,1
1731,1,1,4,1,11,3
2115,0,0,2,0,0,0
2188,1,1,1,2,11,4
2892,1,1,2,0,8,1
1624,0,0,0,0,1,0
1508,0,0,1,0,1,0
1723,1,1,3,0,11,2
1365,1,1,2,1,10,2
2755,1,1,3,3,10,4
2032,1,0,0,1,7,1
2713,1,0,1,1,8,1
1555,0,0,0,0,0,0
2363,0,0,0,0,1,0
1482,1,1,2,0,10,3
2551,0,1,0,0,5,0
2198,0,0,0,1,6,1
1596,0,0,0,0,0,0
1802,1,1,0,1,10,2
2372,1,0,2,0,11,3
2266,1,1,3,2,11,4
1874,0,0,0,0,1,0
1454,1,1,1,0,11,3
2372,1,1,3,1,7,2
1441,1,1,2,0,10,2
2622,0,0,1,0,8,3
1990,0,1,0,0,1,0
1725,0,0,2,0,1,0
2431,0,1,0,0,2,0
1849,0,0,3,1,3,0
2216,0,0,0,0,3,0
1628,0,0,1,0,0,0
2382,0,0,0,0,6,2
1797,1,1,3,1,11,3
1580,1,1,1,1,11,3
1488,1,1,2,1,10,2
2053,1,1,4,0,11,3
1698,0,1,0,0,3,0
2399,0,1,1,1,6,1
1321,0,0,0,0,0,0
2084,1,1,2,1,11,3
1770,1,1,2,1,11,3
2500,0,0,2,1,4,0
2120,1,1,1,0,8,2
2129,0,1,1,0,7,0
1241,0,0,0,0,0,0
1499,1,0,2,1,7,1
1844,1,1,2,0,9,1
2318,1,1,4,1,11,6
2286,0,0,2,0,3,0
1947,1,1,2,0,9,1
1518,0,1,0,0,3,0
2133,1,1,3,1,9,2
1231,1,1,2,0,9,2
2380,1,0,2,0,9,2
1524,1,1,2,1,10,2
2087,0,1,0,0,4,0
1742,0,0,1,0,1,0
1870,1,0,3,1,10,2
